finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,title,date,birthYear,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,associated_companies,number_of_companies
1500,Energy,Zhang Hong,65.7180013689254,China,Hangzhou,Energy and Utilities,Energy & Natural Resources,China,True,Split Family Fortune,F,,Founder & Entrepreneur,2023-04-04 05:01:00,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Solar,1
1500,Fashion & Retail,Zhou Zongwen & family,66.09171800136893,China,Shenzhen,Retail and Consumer Goods,Consumer Discretionary,China,True,D,M,1957-03-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1957.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Jewelry,1
1400,Diversified,Antti Aarnio-Wihuri,83.10746064339493,Finland,Helsinki,Technology,Other,Finland,False,D,M,1940-02-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1940.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,Diversified,10
1400,Finance & Investments,Alberto Alcocer,80.32306639288159,Spain,Madrid,Finance and Investments,Financials & Investments,Spain,True,U,M,1942-12-07 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1942.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,Investments,1
1400,Fashion & Retail,Nigel Austin,52.52292950034223,Australia,Melbourne,Finance and Investments,Consumer Discretionary,Australia,True,D,M,1970-09-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1970.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,Retail,1
1400,Technology,Binny Bansal,40.33401779603012,Singapore,Singapore,Technology,Technology & Telecommunications,India,True,U,M,1982-12-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1982.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Flipkart,1
1400,Healthcare,Girdhari Lal Bawri,75.66872005475702,India,Mumbai,Healthcare and Pharmaceuticals,Healthcare,India,True,D,M,1947-08-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1947.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1400,Diversified,John Bloor,79.80013689253936,United Kingdom,Aberdyfi,Finance and Investments,Other,United Kingdom,True,D,M,1943-06-16 00:00:00,Founder & Entrepreneur & estate,2023-04-04 05:01:00,1943.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,"Real estate, manufacturing",2
1400,Energy,Vladimir Bogdanov,71.85215605749487,Russia,Surgut,Finance and Investments,Energy & Natural Resources,Russia,True,R,M,1951-05-28 00:00:00,Founder & Entrepreneur & Oil,2023-04-04 05:01:00,1951.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Oil,1
1400,Food & Beverage,Amit Burman,53.75770020533881,India,Delhi,Retail and Consumer Goods,Consumer Staples,India,False,D,M,1969-07-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1969.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
1400,Energy,Cai Jianyong,52.25462012320329,China,Ningbo,Mining and Materials,Industrials & Manufacturing,China,True,N,M,1971-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1971.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Nickel,1
1400,Technology,Steve Case,64.61875427789185,United States,McLean,Technology,Technology & Telecommunications,United States,True,D,M,1958-08-21 00:00:00,Founder & Entrepreneur & AOL,2023-04-04 05:01:00,1958.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,AOL,1
1400,Technology,Chen Wenyuan & family,55.25530458590007,China,Suzhou,Manufacturing and Industrial,Technology & Telecommunications,China,True,E,M,1968-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1968.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Testing equipment,1
1400,Real Estate,Chua Thian Poh,74.7296372347707,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,True,U,M,1948-07-11 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1948.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Finance & Investments,Sasson Dayan & family,83.00616016427105,Brazil,Sao Paulo,Finance and Investments,Financials & Investments,Brazil,True,U,M,1940-04-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1940.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Banking,1
1400,Metals & Mining,Chris Ellison,65.77138945927447,Australia,Perth,Technology,Industrials & Manufacturing,Australia,True,N,M,1957-06-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1957.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,Mining,1
1400,Manufacturing,John Farber,97.6125941136208,United States,New York,Manufacturing and Industrial,Industrials & Manufacturing,United States,True,D,M,1925-08-23 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1925.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Chemicals,1
1400,Finance & Investments,J. Christopher Flowers,65.43463381245722,United States,Palm Beach,Finance and Investments,Financials & Investments,United States,True,U,M,1957-10-27 00:00:00,Founder and Managing Director,2023-04-04 05:01:00,1957.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Investments, J.C. Flowers & Co. LLC",2
1400,Fashion & Retail,Reinold Geiger,75.73442847364818,Switzerland,Geneva,Retail and Consumer Goods,Consumer Discretionary,Austria,True,D,M,1947-07-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1947.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Beauty products,1
1400,Technology,Ali Ghodsi,44.32032854209446,United States,San Francisco,Technology,Technology & Telecommunications,Sweden,True,D,M,1978-12-08 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1978.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Data analytics,1
1400,Diversified,Lance Gokongwei,55.34017796030116,Philippines,Manila,Technology,Other,Philippines,False,D,M,1967-12-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,Diversified,10
1400,Food & Beverage,Guan Yihong,65.7180013689254,China,Guangzhou,Other,Consumer Staples,China,True,U,M,,Founder & Entrepreneur,2023-04-04 05:01:00,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Restaurant,1
1400,Manufacturing,Rajinder Gupta,64.25188227241615,India,Ludhiana,Technology,Industrials & Manufacturing,India,True,D,M,1959-01-02 00:00:00,Founder & Entrepreneur & Textiles,2023-04-04 05:01:00,1959.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,"Textiles, paper",2
1400,Diversified,Torstein Hagen,80.12320328542094,Switzerland,Lucerne,Transportation and Logistics,Industrials & Manufacturing,Norway,True,D,M,1943-02-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1943.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Cruises,1
1400,Construction & Engineering,Ayman Hariri,44.884325804243666,France,Paris,Finance and Investments,Real Estate & Construction,Lebanon,False,E,M,1978-05-16 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1978.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,"Construction, investments",2
1400,Finance & Investments,Alfredo Harp Helu & family,79.06365503080082,Mexico,Mexico City,Finance and Investments,Financials & Investments,Mexico,True,U,M,1944-03-11 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1944.0,141.54,3.6,1258286717125.0,40.2,105.8,75.0,13.1,55.1,126014024.0,"Banking, investments",2
1400,Manufacturing,He Xiaopeng,45.4154688569473,China,Guangzhou,Other,Consumer Discretionary,China,True,D,M,1977-11-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1977.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electric vehicles,1
1400,Fashion & Retail,Christoph Henkel,65.14168377823408,United Kingdom,London,Retail and Consumer Goods,Consumer Discretionary,Germany,False,E,M,1958-02-11 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1958.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Consumer goods,1
1400,Fashion & Retail,Daniel Hirschfeld,81.8425735797399,United States,Kearney,Finance and Investments,Consumer Discretionary,United States,False,E,M,1941-05-31 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1941.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Fashion retail,1
1400,Technology,Drew Houston,40.0848733744011,United States,Austin,Technology,Technology & Telecommunications,United States,True,D,M,1983-03-04 00:00:00,CEO,2023-04-04 05:01:00,1983.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Cloud storage service, Dropbox",2
1400,Manufacturing,Huang Jinxiang & family,58.182067077344286,China,Xuancheng,Manufacturing and Industrial,Industrials & Manufacturing,China,True,U,M,1965-01-27 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Chemicals,1
1400,Manufacturing,Rameshchandra Jain,74.78165639972622,India,Mumbai,Technology,Industrials & Manufacturing,India,True,U,M,1948-06-22 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1948.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Textiles,1
1400,Healthcare,Ke Zunhong & family,68.75838466803559,China,Chengdu,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,1954-07-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1954.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Pharmaceuticals,1
1400,Media & Entertainment,Kim Taek-jin,56.05749486652977,South Korea,Seoul,Technology,"Media, Entertainment & Leisure",South Korea,True,D,M,1967-03-14 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,"NCSOFT Corporation, Online games",2
1400,Real Estate,Koh Wee Meng,59.75906913073238,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,True,U,M,1963-07-01 00:00:00,Founder & Entrepreneur & estate,2023-04-04 05:01:00,1963.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,"Real estate, hotels",2
1400,Manufacturing,Sergei Kolesnikov,51.1047227926078,Russia,Moscow,Real Estate and Construction,Industrials & Manufacturing,Russia,True,U,M,1972-02-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1972.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Building materials,1
1400,Finance & Investments,Hemendra Kothari,76.6050650239562,India,Mumbai,Finance and Investments,Financials & Investments,India,False,D,M,1946-08-26 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Financial services,1
1400,Diversified,Sebastian Kulczyk,42.379192334017795,Switzerland,Geneva,Technology,Financials & Investments,Poland,False,E,M,1980-11-16 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1980.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Diversified,10
1400,Real Estate,Kwee Liong Keng,77.2539356605065,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,False,Split Family Fortune,M,1946-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Real Estate,Kwee Liong Phing,65.2539356605065,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,False,Split Family Fortune,M,1958-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1958.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Real Estate,Kwee Liong Seen,70.25325119780972,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,False,Split Family Fortune,M,1953-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1953.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Real Estate,Kwee Liong Tek,76.25462012320328,Singapore,Singapore,Finance and Investments,Real Estate & Construction,Singapore,False,Split Family Fortune,M,1947-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1947.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Real estate,1
1400,Diversified,Kwek Leng Keow,71.25530458590006,Singapore,Singapore,Technology,Other,Singapore,False,N,M,1952-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1952.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Diversified,10
1400,Diversified,Kwek Leng Peck,67.25530458590006,Singapore,Singapore,Technology,Other,Singapore,False,U,M,1956-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1956.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Diversified,10
1400,Real Estate,Raymond Kwok,69.98220396988364,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,False,U,M,1953-04-10 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1953.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
1400,Diversified,Lee Ho-jin,60.32032854209446,South Korea,Seoul,Technology,Other,South Korea,False,U,M,1962-12-08 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1962.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,"Diversified, Taekwang Industrial",10
1400,Finance & Investments,Michael Lee-Chin,72.24914442162903,Canada,Burlington,Finance and Investments,Financials & Investments,Canada,True,D,M,1951-01-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1951.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,Mutual funds,1
1400,Diversified,Manfredi Lefebvre d'Ovidio & family,69.927446954141,Monaco,Monte Carlo,Transportation and Logistics,Industrials & Manufacturing,Italy,False,D,M,1953-04-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1953.0,117.24,2.9,7184844193.0,66.3,101.8,78.5,9.6,41.8,38964.0,Cruises,1
1400,Fashion & Retail,Bernard Lewis & family,97.14442162902122,United Kingdom,London,Finance and Investments,Consumer Discretionary,United Kingdom,True,U,M,1926-02-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1926.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Fashion retailer,1
1400,Metals & Mining,Li Jinyang,65.7180013689254,China,Chifeng,Technology,Industrials & Manufacturing,China,False,D,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Mining,1
1400,Manufacturing,William Li,48.25462012320329,China,Beijing,Other,Consumer Discretionary,China,True,D,M,1975-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1975.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electric vehicles,1
1400,Manufacturing,Jenny Lindén Urnes,52.016427104722794,Sweden,Helsingborg,Manufacturing and Industrial,Industrials & Manufacturing,Sweden,False,E,F,1971-03-29 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1971.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,Powdered metal,1
1400,Healthcare,Liu Fangyi,65.7180013689254,China,Shanghai,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,,Founder & Entrepreneur,2023-04-04 05:01:00,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Medical equipment,1
1400,Technology,K.C. Liu,69.0403832991102,Taiwan,Taipei,Manufacturing and Industrial,Technology & Telecommunications,Taiwan,True,D,M,1954-03-20 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1954.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Manufacturing,1
1400,Manufacturing,Liu Ming Chung,60.25462012320329,Hong Kong,Hong Kong,Other,Industrials & Manufacturing,Brazil,True,D,M,1963-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Paper,1
1400,Energy,Anatoly Lomakin,70.75975359342915,Russia,Moscow,Finance and Investments,Industrials & Manufacturing,Russia,True,E,M,1952-06-30 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1952.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Investments,1
1400,Food & Beverage,Brandt Louie,79.74811772758385,Canada,Vancouver,Retail and Consumer Goods,Consumer Staples,Canada,False,D,M,1943-07-05 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1943.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,Drugstores,1
1400,Diversified,Lucia Maggi & family,90.70499657768652,Brazil,Rondonopolis,Food and Agriculture,Other,Brazil,True,Split Family Fortune,F,1932-07-20 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1932.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Agribusiness,1
1400,Media & Entertainment,Gary Magness,69.10061601642711,United States,Denver,Finance and Investments,"Media, Entertainment & Leisure",United States,False,E,M,1954-02-26 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1954.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Cable TV, investments",2
1400,Technology,Mao Lixiang & family,82.25325119780972,China,Ningbo,Technology,Technology & Telecommunications,China,True,D,M,1941-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1941.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Cooking appliances,1
1400,Manufacturing,David McMurtry,82.91854893908283,United Kingdom,Wotton-under-Edge,Manufacturing and Industrial,Industrials & Manufacturing,United Kingdom,True,D,M,1940-05-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1940.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Manufacturing,1
1400,Manufacturing,Deepak Mehta,66.30800821355236,India,Vadodara,Manufacturing and Industrial,Industrials & Manufacturing,India,False,D,M,1956-12-12 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1956.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Chemicals,1
1400,Real Estate,Miao Shouliang,68.25462012320328,China,Shenzhen,Finance and Investments,Real Estate & Construction,China,True,D,M,1955-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Real estate,1
1400,Healthcare,Miao Yongjun,55.34017796030116,China,Zhengzhou,Healthcare and Pharmaceuticals,Healthcare,China,True,U,M,1967-12-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Clinical diagnostics,1
1400,Real Estate,Yoshiko Mori,82.5242984257358,Japan,Tokyo,Finance and Investments,Real Estate & Construction,Japan,False,U,F,1940-09-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1940.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Real estate,1
1400,Technology,Marius Nacht,57.2539356605065,Israel,Tel Aviv,Technology,Technology & Telecommunications,Israel,True,E,M,1966-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1966.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,Software,1
1400,Healthcare,Tadako Nakatani,65.7180013689254,Japan,Kobe,Healthcare and Pharmaceuticals,Healthcare,Japan,False,D,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Medical diagnostic equipment,1
1400,Energy,Vadim Novinsky,59.83572895277207,Ukraine,Kiev,Manufacturing and Industrial,Industrials & Manufacturing,Ukraine,True,U,M,1963-06-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,281.66,7.9,153781069118.0,82.7,99.0,71.6,20.1,45.2,44385155.0,Steel,1
1400,Finance & Investments,Niti Osathanugrah,49.45927446954141,Thailand,Bangkok,Finance and Investments,Financials & Investments,Thailand,False,D,M,1973-10-18 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1973.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,"Energy drinks, investments",2
1400,Finance & Investments,Gretel Packer,57.007529089664615,Australia,Sydney,Finance and Investments,Financials & Investments,Australia,False,D,F,1966-04-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1966.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,Investments,1
1400,Manufacturing,Pan Longquan,58.25325119780972,China,Nanjing,Manufacturing and Industrial,Industrials & Manufacturing,China,True,N,M,1965-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Manufacturing,1
1400,Real Estate,Pan Shiyi,60.25462012320329,China,Beijing,Finance and Investments,Real Estate & Construction,China,True,Split Family Fortune,M,1963-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1963.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Real estate,1
1400,Healthcare,David Paul,56.27378507871321,United States,Audubon,Healthcare and Pharmaceuticals,Healthcare,United States,True,D,M,1966-12-25 00:00:00,Founder and Executive Chairman,2023-04-04 05:01:00,1966.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Globus Medical, Medical devices",2
1400,Fashion & Retail,Tom Persson,38.25325119780972,Sweden,Stockholm,Retail and Consumer Goods,Consumer Discretionary,Sweden,False,D,M,1985-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1985.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,H&M,1
1400,Manufacturing,Qian Jinghong,50.25325119780972,China,Wuxi,Technology,Consumer Discretionary,China,True,R,F,1973-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1973.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electric scooters,1
1400,Manufacturing,Qin Long,57.75770020533881,China,Qingdao,Technology,Industrials & Manufacturing,China,True,D,M,1965-07-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Tire,1
1400,Healthcare,M.Satyanarayana Reddy,65.96030116358658,India,Hyderabad,Healthcare and Pharmaceuticals,Healthcare,India,True,D,M,1957-04-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1957.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
1400,Diversified,Mochtar Riady & family,93.89459274469542,Indonesia,Jakarta,Technology,Other,Indonesia,True,D,M,1929-05-12 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1929.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,Diversified,10
1400,Fashion & Retail,Rihanna,35.11841204654346,United States,Los Angeles,Retail and Consumer Goods,Consumer Discretionary,Barbados,True,D,F,1988-02-20 00:00:00,Founder & Lead Investor & Music,2023-04-04 05:01:00,1988.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Music, cosmetics",2
1400,Construction & Engineering,Boris Rotenberg,66.24777549623545,Russia,Moscow,Finance and Investments,Real Estate & Construction,Russia,True,U,M,1957-01-03 00:00:00,Founder & Entrepreneur & Construction & pipes,2023-04-04 05:01:00,1957.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Construction, chemicals, pipes",3
1400,Real Estate,Subhash Runwal,79.86858316221766,India,Mumbai,Finance and Investments,Real Estate & Construction,India,True,E,M,1943-05-22 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1943.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Real estate,1
1400,Manufacturing,Igor Rybakov,50.8829568788501,Russia,Moscow,Real Estate and Construction,Industrials & Manufacturing,Russia,True,U,M,1972-05-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1972.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Building materials,1
1400,Healthcare,Carlos Sanchez,61.19917864476386,Brazil,Santo Andre,Healthcare and Pharmaceuticals,Healthcare,Brazil,False,E,M,1962-01-21 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1962.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Generic drugs,1
1400,Real Estate,Martin Selig,85.25667351129364,United States,Seattle,Finance and Investments,Real Estate & Construction,United States,True,E,M,1937-12-31 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1937.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Real estate,1
1400,Energy,Airat Shaimiev,61.07597535934291,Russia,Kazan,Manufacturing and Industrial,Energy & Natural Resources,Russia,True,U,M,1962-03-07 00:00:00,Founder & Entrepreneur & Refinery,2023-04-04 05:01:00,1962.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Refinery, chemicals",2
1400,Energy,Radik Shaimiev,58.38466803559206,Russia,Kazan,Manufacturing and Industrial,Energy & Natural Resources,Russia,True,U,M,1964-11-14 00:00:00,Founder & Entrepreneur & Refinery,2023-04-04 05:01:00,1964.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Refinery, chemicals",2
1400,Fashion & Retail,Nobutoshi Shimamura,97.07323750855578,Japan,Saitama,Finance and Investments,Consumer Discretionary,Japan,True,U,M,1926-03-08 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1926.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Retail,1
